created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-07-14T00:42:36-06:00,1415,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:42:51-06:00,1416,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:43:07-06:00,1417,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:43:22-06:00,1418,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:43:38-06:00,1419,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:43:54-06:00,1420,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:44:09-06:00,1421,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:44:25-06:00,1422,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:44:40-06:00,1423,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:44:55-06:00,1424,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:45:11-06:00,1425,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:45:26-06:00,1426,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:45:42-06:00,1427,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:45:58-06:00,1428,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:46:13-06:00,1429,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:46:29-06:00,1430,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:46:44-06:00,1431,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:47:00-06:00,1432,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:47:16-06:00,1433,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:47:31-06:00,1434,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:47:47-06:00,1435,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:48:03-06:00,1436,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:48:18-06:00,1437,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:48:34-06:00,1438,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:48:49-06:00,1439,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:49:05-06:00,1440,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:49:21-06:00,1441,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:49:36-06:00,1442,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:49:52-06:00,1443,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:50:07-06:00,1444,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:50:23-06:00,1445,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:50:38-06:00,1446,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:50:54-06:00,1447,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:51:10-06:00,1448,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:51:25-06:00,1449,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:51:40-06:00,1450,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:51:56-06:00,1451,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:52:11-06:00,1452,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:52:27-06:00,1453,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:52:42-06:00,1454,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:52:58-06:00,1455,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:53:13-06:00,1456,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:53:28-06:00,1457,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:53:44-06:00,1458,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:54:20-06:00,1459,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:54:35-06:00,1460,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:54:51-06:00,1461,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:55:07-06:00,1462,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:55:22-06:00,1463,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:55:38-06:00,1464,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:55:53-06:00,1465,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:56:09-06:00,1466,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:56:25-06:00,1467,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:56:40-06:00,1468,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:56:56-06:00,1469,1,1,1,2,0,0,0,0,,,,
2023-07-14T00:57:11-06:00,1470,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:57:27-06:00,1471,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:57:43-06:00,1472,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:57:58-06:00,1473,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:58:13-06:00,1474,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:58:29-06:00,1475,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:58:44-06:00,1476,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:59:00-06:00,1477,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:59:15-06:00,1478,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:59:31-06:00,1479,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:59:46-06:00,1480,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:00:02-06:00,1481,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:00:17-06:00,1482,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:00:33-06:00,1483,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:00:48-06:00,1484,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:01:04-06:00,1485,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:01:19-06:00,1486,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:01:35-06:00,1487,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:01:50-06:00,1488,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:02:06-06:00,1489,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:02:21-06:00,1490,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:02:37-06:00,1491,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:02:52-06:00,1492,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:03:08-06:00,1493,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:03:23-06:00,1494,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:03:39-06:00,1495,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:03:54-06:00,1496,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:04:10-06:00,1497,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:04:25-06:00,1498,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:04:41-06:00,1499,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:04:56-06:00,1500,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:05:12-06:00,1501,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:05:27-06:00,1502,0,0,0,1,0,0,0,0,,,,
2023-07-14T01:05:43-06:00,1503,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:05:58-06:00,1504,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:06:13-06:00,1505,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:06:29-06:00,1506,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:06:45-06:00,1507,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:07:00-06:00,1508,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:07:15-06:00,1509,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:07:31-06:00,1510,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:07:46-06:00,1511,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:08:02-06:00,1512,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:08:17-06:00,1513,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:08:33-06:00,1514,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:08:49-06:00,1515,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:09:04-06:00,1516,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:09:20-06:00,1517,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:09:35-06:00,1518,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:09:51-06:00,1519,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:10:06-06:00,1520,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:10:22-06:00,1521,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:10:37-06:00,1522,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:10:53-06:00,1523,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:11:08-06:00,1524,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:11:24-06:00,1525,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:11:39-06:00,1526,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:11:55-06:00,1527,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:12:11-06:00,1528,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:12:26-06:00,1529,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:12:42-06:00,1530,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:12:57-06:00,1531,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:13:13-06:00,1532,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:13:28-06:00,1533,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:13:44-06:00,1534,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:13:59-06:00,1535,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:14:15-06:00,1536,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:14:30-06:00,1537,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:14:45-06:00,1538,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:15:01-06:00,1539,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:15:16-06:00,1540,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:15:32-06:00,1541,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:15:47-06:00,1542,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:16:03-06:00,1543,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:16:18-06:00,1544,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:16:34-06:00,1545,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:16:50-06:00,1546,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:17:05-06:00,1547,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:17:21-06:00,1548,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:17:36-06:00,1549,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:17:52-06:00,1550,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:18:07-06:00,1551,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:18:23-06:00,1552,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:18:38-06:00,1553,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:18:54-06:00,1554,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:19:09-06:00,1555,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:19:24-06:00,1556,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:19:40-06:00,1557,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:19:55-06:00,1558,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:20:11-06:00,1559,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:20:27-06:00,1560,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:20:42-06:00,1561,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:20:58-06:00,1562,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:21:13-06:00,1563,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:21:29-06:00,1564,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:21:44-06:00,1565,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:22:00-06:00,1566,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:22:15-06:00,1567,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:22:31-06:00,1568,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:22:46-06:00,1569,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:23:02-06:00,1570,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:23:18-06:00,1571,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:23:33-06:00,1572,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:23:49-06:00,1573,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:24:04-06:00,1574,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:24:20-06:00,1575,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:24:36-06:00,1576,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:24:51-06:00,1577,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:25:06-06:00,1578,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:25:22-06:00,1579,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:25:38-06:00,1580,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:26:13-06:00,1581,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:26:29-06:00,1582,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:26:44-06:00,1583,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:27:00-06:00,1584,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:27:15-06:00,1585,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:27:31-06:00,1586,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:27:47-06:00,1587,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:28:02-06:00,1588,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:28:18-06:00,1589,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:28:33-06:00,1590,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:28:49-06:00,1591,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:29:05-06:00,1592,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:29:20-06:00,1593,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:29:36-06:00,1594,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:29:51-06:00,1595,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:30:06-06:00,1596,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:30:22-06:00,1597,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:30:37-06:00,1598,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:30:53-06:00,1599,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:31:09-06:00,1600,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:31:24-06:00,1601,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:31:40-06:00,1602,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:31:55-06:00,1603,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:32:11-06:00,1604,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:32:27-06:00,1605,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:32:42-06:00,1606,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:32:58-06:00,1607,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:33:13-06:00,1608,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:33:29-06:00,1609,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:33:45-06:00,1610,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:34:01-06:00,1611,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:34:16-06:00,1612,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:34:32-06:00,1613,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:34:47-06:00,1614,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:35:03-06:00,1615,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:35:18-06:00,1616,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:35:34-06:00,1617,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:35:49-06:00,1618,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:36:05-06:00,1619,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:36:20-06:00,1620,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:36:35-06:00,1621,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:36:51-06:00,1622,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:37:07-06:00,1623,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:37:22-06:00,1624,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:37:58-06:00,1625,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:38:13-06:00,1626,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:38:29-06:00,1627,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:38:44-06:00,1628,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:39:00-06:00,1629,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:39:15-06:00,1630,0,0,0,1,0,0,0,0,,,,
2023-07-14T01:39:31-06:00,1631,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:39:46-06:00,1632,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:40:02-06:00,1633,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:40:17-06:00,1634,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:40:33-06:00,1635,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:40:48-06:00,1636,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:41:04-06:00,1637,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:41:19-06:00,1638,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:41:35-06:00,1639,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:41:51-06:00,1640,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:42:06-06:00,1641,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:42:22-06:00,1642,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:42:37-06:00,1643,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:42:53-06:00,1644,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:43:08-06:00,1645,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:43:24-06:00,1646,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:43:39-06:00,1647,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:43:55-06:00,1648,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:44:10-06:00,1649,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:44:26-06:00,1650,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:44:41-06:00,1651,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:44:57-06:00,1652,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:45:12-06:00,1653,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:45:28-06:00,1654,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:45:43-06:00,1655,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:45:59-06:00,1656,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:46:15-06:00,1657,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:46:30-06:00,1658,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:46:46-06:00,1659,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:47:01-06:00,1660,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:47:17-06:00,1661,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:47:32-06:00,1662,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:47:48-06:00,1663,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:48:03-06:00,1664,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:48:19-06:00,1665,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:48:34-06:00,1666,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:48:50-06:00,1667,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:49:05-06:00,1668,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:49:21-06:00,1669,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:49:36-06:00,1670,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:49:52-06:00,1671,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:50:07-06:00,1672,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:50:22-06:00,1673,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:50:38-06:00,1674,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:50:54-06:00,1675,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:51:09-06:00,1676,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:51:24-06:00,1677,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:51:40-06:00,1678,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:51:55-06:00,1679,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:52:11-06:00,1680,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:52:26-06:00,1681,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:52:42-06:00,1682,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:52:57-06:00,1683,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:53:13-06:00,1684,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:53:28-06:00,1685,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:53:44-06:00,1686,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:53:59-06:00,1687,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:54:15-06:00,1688,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:54:30-06:00,1689,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:54:46-06:00,1690,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:55:01-06:00,1691,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:55:17-06:00,1692,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:55:32-06:00,1693,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:55:48-06:00,1694,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:56:04-06:00,1695,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:56:19-06:00,1696,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:56:35-06:00,1697,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:56:50-06:00,1698,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:57:06-06:00,1699,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:57:21-06:00,1700,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:57:37-06:00,1701,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:57:52-06:00,1702,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:58:08-06:00,1703,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:58:23-06:00,1704,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:58:39-06:00,1705,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:58:54-06:00,1706,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:59:09-06:00,1707,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:59:25-06:00,1708,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:59:41-06:00,1709,0,0,0,0,0,0,0,0,,,,
2023-07-14T01:59:56-06:00,1710,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:00:11-06:00,1711,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:00:27-06:00,1712,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:00:43-06:00,1713,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:00:58-06:00,1714,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:01:14-06:00,1715,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:01:29-06:00,1716,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:01:45-06:00,1717,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:02:00-06:00,1718,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:02:16-06:00,1719,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:02:31-06:00,1720,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:02:47-06:00,1721,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:03:03-06:00,1722,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:03:18-06:00,1723,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:03:34-06:00,1724,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:03:49-06:00,1725,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:04:07-06:00,1726,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:04:23-06:00,1727,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:04:38-06:00,1728,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:04:54-06:00,1729,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:05:10-06:00,1730,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:05:25-06:00,1731,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:05:41-06:00,1732,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:05:56-06:00,1733,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:06:12-06:00,1734,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:06:27-06:00,1735,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:06:43-06:00,1736,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:06:58-06:00,1737,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:07:14-06:00,1738,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:07:29-06:00,1739,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:07:45-06:00,1740,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:08:00-06:00,1741,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:08:16-06:00,1742,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:08:31-06:00,1743,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:08:47-06:00,1744,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:09:02-06:00,1745,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:09:18-06:00,1746,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:09:33-06:00,1747,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:09:49-06:00,1748,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:10:04-06:00,1749,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:10:21-06:00,1750,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:10:37-06:00,1751,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:10:52-06:00,1752,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:11:08-06:00,1753,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:11:24-06:00,1754,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:12:00-06:00,1755,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:12:15-06:00,1756,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:12:31-06:00,1757,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:12:47-06:00,1758,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:13:02-06:00,1759,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:13:18-06:00,1760,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:13:33-06:00,1761,0,0,0,0,0,0,0,0,,,,
2023-07-14T02:13:49-06:00,1762,0,0,0,0,0,0,0,0,,,,
